Brand,Product,Price,True_size_feeling,True_width_feeling,Arch_support,Comfort_rating,Style_rating,Overall_rating,Review_text
Vans,Era™,59.95,88,91,59,3,4,1,
Vans,Era™,59.95,88,91,59,4,4,4,
Vans,Era™,59.95,88,91,59,4,4,4,
Vans,Era™,59.95,88,91,59,5,5,5,
Vans,Era™,59.95,88,91,59,5,5,5,
Vans,Era™,59.95,88,91,59,5,5,5,
Vans,Era™,59.95,88,91,59,5,5,5,
Vans,Era™,59.95,88,91,59,3,5,5,
Vans,Era™,59.95,88,91,59,2,3,3,"Very cute but not the best for comfort - 
I got these adorable Vans with the hound dogs on them. True to Vans nature, they are fairly narrow and not too comfy. Maybe they just need a longer breaking in period. I normally wear Chucks, (Converse) and although Chucks are also not the most comfortable sneaker made, they offer a little bit more toe room and a little wider shoe. I think I'll stick to Converse from here on out."
Vans,Era™,59.95,88,91,59,4,4,4,These are lightweight and cool looking but offer no support.
Vans,Era™,59.95,88,91,59,4,5,5,"Vans Era Galinsky print - 
A little smaller than my last pair (Dogtown Eras), but with the free returns it was no problem exchanging them for a bigger size."
Vans,Era™,59.95,88,91,59,4,5,5,"New and improved - 
I got the Vans Era 56. They’re not listed as Era 56 on Zappos.com, but I really love them because they have the classic Vans look and feel, but they're more durable than regular Vans Eras because they're leather instead of the classic canvas. As a cabinetmaker and skater, I'm rubbing around on my shoes a lot, and canvas would wear out too quick. The other feature I love about them is that the collar is padded and leather so they slip on and off nicer than the canvas bare bones Eras."
Vans,Era™,59.95,88,91,59,5,5,5,"Never a disappointment - I've had soooo many pairs of Vans Eras and I'm never unhappy. These new suede croc print ones, however, are the best yet. Not significantly heavier than the standard canvas ones, but you can tell a difference. Normally I would get a new pair every month and half roughly, due to the canvas blowing out. I've had the espresso suede ones for about a month, and they're holding up way better than the canvas would. If you skate, and want your Eras to last a little longer, I'd suggest getting yourself some. Besides that, they are a good chill shoe, with all the colors and all."
Vans,Era™,59.95,88,91,59,5,5,5,"Great colorway from Vans.  Saw these in California, but couldn\'t find my size.  Ordered from Zappos, got here quickly.  I would recommend this if you can\'t find you shoes in store."
Vans,Era™,59.95,88,91,59,5,5,5,I do not usally order online but my daugther found Zappos and wanted a pair of shoes so I asked a couple of stores in the mall have they heard of Zappos and they had and they even mention that Zappos is usually cheaper than them and you don\'t pay sales tax.  The experience was great we have since orderded another pair and you get your product in about 2-3 business days.  I would order from Zappos anytime. Thanks Zappos
Vans,Era™,59.95,88,91,59,5,5,5,Great looking shoe. Color combo is hella sweet. Looks awesome with shorts or jeans.
Vans,Era™,59.95,88,91,59,5,5,5,"Long time wearer of Vans - 
I have been an avid Vans fan since day one and I have found them to be the most comfortable shoe for whatever activity I am doing. I still have a pair that I bought over 12 years ago that I wear on special outings with my motorcycle friends and after a long ride they sure feel good on my feet when I change out of my riding boots. My kids are hooked on the styles and comfort as well, and now my grandkids wear them too! When it comes to comfort, Vans is #1 for me and my family! THANKS!"
Vans,Era™,59.95,88,91,59,4,5,5,"Don't shop anywhere else.
My son wanted the black/pewter Vans shoe so bad. We looked and looked in so many stores in San Diego. No one had his size. So I suggested we look on Zappos.com to find the shoe. Unfortunately you were so sold out. What's great is that we requested a certain size and left our email address so that we would be notified when you got the shoe in. Low and behold we got the email notice a few days later. I quickly ordered the shoe. No shipping fees, I love it. The shoe came in a couple days. What great service. I love your company."
Vans,Era™,59.95,88,91,59,4,5,5,Great shoes! But if you put a lot of pressure on your heels when walking (as I do) the insoles tend to wear down pretty fast. Just a warning.
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,2,5,4,
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,5,5,5,
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,5,5,5,
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,5,5,5,
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,5,5,5,
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,5,5,5,
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,5,5,5,
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,5,5,5,
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,5,5,5,
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,5,5,5,
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,4,5,5,
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,4,5,5,"Classic Shoe!
Along with the classic Converse Chuck Taylor high tops, the Vans SK8-Hi are incredible. I'm 31 years old now and I have found that the recent crop of Nike, Reebok, and Adidas just don't speak to me anymore. I'm not interested in the latest moonboot or LeBron James or Allen Iverson ""inspired"" shoe. I want something that looks relevant, but not reaching. That is where Vans and Converse come in. I used to skate back in the day and this shoe brings back some good memories. The style is very similar to that of the ""Chuck"" but the ankle support is stronger and the shoe is a bit heavier, but not burdensome. The only downside is that the upper portion of the shoe rubs my ankle a bit at times, but that is negligible. The stiching is solid and the shoe just has a good overall feel. Do yourself a favor and pick up some Vans, any style, I don't believe you'll be dissapointed."
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,5,5,5,"Impossible shipping speed - 
I can't hardly believe how fast the shipping is. I ordered online after dinner on a Sunday woke up early Monday and the shoes were at the door mysteriously. Has Zappos found a way to teleport items? You tell me.
Zappos is number 1 in my book! Can't be beat!"
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,5,4,5,"Vans rock!
These old school vans remind me of my high school days in the 80's. I love these shoes and I will no doubt buy some more in other colors. These tennies have plenty of width."
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,5,5,5,"Great Shoes!
I have been wearing Vans shoes for about 28 years. I love the look and style, and the way the shoe fits. Besides these Sk8 Hi Vans, also look for the Sk8 Mids, Slip Ons, Authentics, Era 45, Half Cabs, and other Vans, which are all available here at Zappos! You will not be disappointed."
Vans,Old Skool™,59.95,88,95,64,2,5,3,
Vans,Old Skool™,59.95,88,95,64,3,5,4,
Vans,Old Skool™,59.95,88,95,64,5,5,4,
Vans,Old Skool™,59.95,88,95,64,4,5,4,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,4,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,4,5,5,
Vans,Old Skool™,59.95,88,95,64,4,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,4,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,5,5,5,
Vans,Old Skool™,59.95,88,95,64,3,4,4,Take a timewarp back to the eighties with these babies - The ultimate in retro-cool skating shoes. Oh so comfy with great grip and flexability; a pity they don't last that long when you DO skate in them.
Vans,Old Skool™,59.95,88,95,64,5,5,5,"I recommend this shoe.
Very nice shoe, but felt bigger than the size I usually wear."
Vans,Old Skool™,59.95,88,95,64,5,5,5,"Vans Old Skool Shoes - 
My daughter absolutely loved these shoes. I procrastinated in buying them; however, I wanted to give them to her for Easter. I was pleasantly surprised when the shoes arrived so quickly, right in time for Easter. I had planned on just putting the picture of the shoes in her basket, but they arrived within 2 days. I will always use Zappos.com."
Vans,Old Skool™,59.95,88,95,64,5,5,5,"Great Shoe!
My daughter loves this sneaker. She is a very hard fit so when she found these I was excited! She has a few pairs in different colors."
Vans,Old Skool™,59.95,88,95,64,1,4,2,The shoes are very yummy.  They are exactly as I expected them to be.  The breaking out of the shoe is taking longer than I expected.  Its still scraping my ankle raw until I can wear it out a little.
Vans,Old Skool™,59.95,88,95,64,5,5,5,"Great pair of shoes and pleasure to do business with - 
Super fast shipping, great prices. I love Zappos. Will definitely do business with again."
Vans,Old Skool™,59.95,88,95,64,5,5,5,I just love this brand and these shoes in particular. The black/pewter combo is super sharp and they are so easy to break in. I like that they sort of mold to your foot and are made to be worn unlike so many other shoes out there that are made to be looked at.
Vans,Authentic™ Core Classics,49.95,88,94,57,4,4,1,
Vans,Classic Slip-On™,49.95,79,89,59,1,1,1,
Vans,Classic Slip-On™,49.95,79,89,59,1,1,1,
Vans,Classic Slip-On™,49.95,79,89,59,2,4,2,
Vans,Classic Slip-On™,49.95,79,89,59,5,1,2,
Vans,Classic Slip-On™,49.95,79,89,59,2,4,3,
Vans,Classic Slip-On™,49.95,79,89,59,2,5,3,
Vans,Classic Slip-On™,49.95,79,89,59,3,5,3,
Vans,Classic Slip-On™,49.95,79,89,59,4,5,4,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,4,
Vans,Classic Slip-On™,49.95,79,89,59,3,5,4,
Vans,Classic Slip-On™,49.95,79,89,59,4,4,4,
Vans,Classic Slip-On™,49.95,79,89,59,4,5,4,
Vans,Classic Slip-On™,49.95,79,89,59,4,4,4,
Vans,Classic Slip-On™,49.95,79,89,59,4,5,4,
Vans,Classic Slip-On™,49.95,79,89,59,4,5,4,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,4,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,4,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,4,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,4,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,4,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,4,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,4,4,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,4,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,4,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,3,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,4,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,
Vans,Classic Slip-On™,49.95,79,89,59,1,5,1,Returning them as they ran small/narrow. They looked like they might be comfortable but unable to get them on.
Vans,Classic Slip-On™,49.95,79,89,59,2,5,3,"Compared Slip-Ons - 
My last pair of Slip-Ons were Emericas. I wore them into the ground, they were great. These are heavier and have a rim around the top back of the heel that rubs."
Vans,Classic Slip-On™,49.95,79,89,59,3,5,4,"Comfortable and cool, though may take some breaking in - 
I ordered these in two styles: brown with pink dotting and black skull/helix print, thinking I'd return the pair I liked least. But I've decided to keep them both--I love the way they look! They fit well, though the inner rim rubs a bit. I've needed Band-aids the first couple of times I've worn them, but I think they'll break in. Overall, I'm very pleased."
Vans,Classic Slip-On™,49.95,79,89,59,3,5,4,"THESE ARE TUTEALLY AWSOME!
I love these shoes over all look. But whatever you do DO NOT bleach them. The side plastic however does wear out easily and shortly. If you do not plan on wearing them every day then these are over all great shoes."
Vans,Classic Slip-On™,49.95,79,89,59,4,4,4,"Turquoise Vans - 
Fun looking shoes. Takes me back to junior high."
Vans,Classic Slip-On™,49.95,79,89,59,4,5,4,"Iron Maiden shoes, oh yeah! The shoes are great looking and very comfortable for walking or doing something casual. Of course they are not athletic shoes and don't have a lot of shock to take for activity but they are casual shoes. Anyhow, great price, great look."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,4,Comfortable and perfect! Get a shoe just a bit smaller than your normal size so that the back of the shoe does not slip up and down against your heel.
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"Awesome - 
These shoes are fantastic. I bought a pair last year right before Ii traveled to England and France, 3 weeks of intense walking was put into these shoes. I’ve had this pair for a year and a half and they're still holding together and looking great. I recommend these shoes for the laid back type that wants a comfortable, long-lasting shoe."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"Zappos rocks!
Zappos is great for finding Van's slip-ons, my son's favorite shoes. They are no cheaper anywhere and delivery is very fast! I've ordered 3 pairs so far--no problems at all.
Peace out,
Ed's mom"
Vans,Classic Slip-On™,49.95,79,89,59,4,5,5,"The Ultimate Summer Shoe - 
This is a very comfortable shoe for summer walking or just casual activities. Its simple look compliments most clothing ensembles."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"Very happy with shoe, fit just right, and as always it's a pleasure doing business with Zappos."
Vans,Classic Slip-On™,49.95,79,89,59,4,5,5,"Cute!!
OMG! I love this brand; the slip-ons are cute and comfy. The only problem is that they fit a little bit wider than marked, but I just wear some ankle socks and it’s all good. I recommend the black ones with the pink hippos, they are so adorable."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"Cute but stiff - 
I'd read other reviews and ignored them about the stiff heels on this shoe. Alas, it is true. I love the way these shoes look. They are very cute. They are also deceptively comfortable at first. I have only worn them one day, a long day on my feet. My left shoe wore a deep blister in my heel that is still healing. I had to go back to my trust Born slip-ons. The shoe was not too tight, it was if there was a thick bump on the inside edge of the heel. The right shoe fit fine. I suspect I will be happy with these shoes once they are broken in, but I don't usually have the need to ""break in"" shoes."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"A very nice shoe. The length was good but the width can be a bit tight when you first get them but after breaking-in, the size is perfect."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"My son loves his new Vans - 
My son tells me that the shoes are sporty and comfortable. I hope that he gets good wear from them, he tends to be hard on shoes."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"My 11-year-old son loves these - 
My son loves these, and they're ""cool"" for middle school. I can't comment on the fit because my son tells me that everything about this shoe is great."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"Always a great shoe!  Not the best if you have really narrow feet, but these shoes are comfortable and great to wear with casual and formal attire!"
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"My niece brought you site to my attention as she was looking at a pair of shoes she wanted, the Vans slip-on. The ordering process couldn't have been easier, and the delivery couldn't have been quicker. She is thrilled with them and was so happy to have received them within 3 days after I ordered them. I would highly recommend Zappos to anyone."
Vans,Classic Slip-On™,49.95,79,89,59,4,5,5,"They run small. I needed to get one size up from what I ordered, but otherwise great shoe. Love everything about them."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"Great shoes, they are extremely comfertable and fitting. Excellent for gift ideas."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"These shoes run half a size smaller than my normal shoe size.  They are very comfortable, light and durable.  Very stylish shoes.  Great price for a great shoe.  I would definitely recommend this shoe to others."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"These things last forever. I have two pairs. One is four years old, the other I have had for a year. The older ones are blue, and due to that they have shown some stains and a slight amount of rubber peeling, but no significant damage at all. The newer pair, the 'espresso' color, is not only in better condition (no stains or anything), but I personally say it is the best color offered by Vans. It is a very nice brown that goes with anything, and you never have to worry about it not matching due to the style on it. Plus, since the espresso ones are just solid brown, you can get away with wearing them as an adult to nearly any occasion. I doubt the same can be said for the checkerboard pattern. Only downside is one shared with all Vans slip-on shoes: no arch support."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"Vans can't be beat for a great knock around shoe, the Slip-On is the best of them."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,I’m upset The only shoes I can wear right now are vans AF1 toms anyways I have neuropathy and I needed a pair of new shoes that would not bother my feet while I’m sitting in my wheelchair and these look like someone else wore them they’ve already got a crease my shoes don’t crease! It upsets me that I got the shoes this way. I need them I don’t have time to send them back.
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,"Shoes - 
I had been looking for the checker pattern all over and found them here. They fit great, feel great and I love them. Money well spent."
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,Very fast delivery! Pleased with the style and color. Very comfortable!
Vans,Classic Slip-On™,49.95,79,89,59,5,5,5,I bought this slip on two weeks ago and they fit wonderful and I go by quick when I'm in a hurry. I bought the blue checkerboard and they look great whatever I wear. I recommend to purchase these shoes.
Vans,Classic Slip-On™,49.95,79,89,59,4,5,4,Love these shoes! A tad difficult to get on but I feel like it will get easier the more I break the shoes in.
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,3,
Vans,Authentic™ Core Classics,49.95,88,94,57,3,4,3,
Vans,Authentic™ Core Classics,49.95,88,94,57,4,4,4,
Vans,Authentic™ Core Classics,49.95,88,94,57,3,5,4,
Vans,Authentic™ Core Classics,49.95,88,94,57,4,5,4,
Vans,Authentic™ Core Classics,49.95,88,94,57,4,5,4,
Vans,Authentic™ Core Classics,49.95,88,94,57,4,5,4,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,4,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,4,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,4,4,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,4,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,4,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,4,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,4,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,4,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,
Vans,Authentic™ Core Classics,49.95,88,94,57,2,5,3,"Like the shoe and fit but...
The shoe is already coming unglued where the white side piece meets the black color of the shoe. We ordered the same shoe is white and black and the same thing is happening on both shoes."
Vans,Authentic™ Core Classics,49.95,88,94,57,4,5,4,I love Vans but being a girl and having big feet I couldn't find my size in stores. It was just impossible but now I wear them all the time and my feet love them.
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,"Off The Wall Vans - 
I like the feel of this shoe but was disappointed in the shade of blue. Supposed to be Navy blue but to my eye they are a lighter shade."
Vans,Authentic™ Core Classics,49.95,88,94,57,4,5,5,My son loves these shoes.  Owns several pair in different colors.  He uses this pair for work.  Thanks for carrying them in size 14!
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,"Been wearing Vans for at least 10 years - I'm in the service industry and they are hands-down the most comfortable (and reasonably non-slip) shoes to walk around in all day. From what I can tell, slip-ons, prison, and these are all sized the same - I wear a 9 in women's sizes and a 7 in these. The blue is a little darker than crayola blue."
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,"Simply put, this is my favorite pair of shoes ever. They are great for skating or wearing out on the town. They are easy to wear with pants or shorts and just as comfortable as they are cheap! Get them or you are bluffing hard."
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,"I purchased these for my son, size 10D.  He seemed to like them, and they fit well.  As usual, it was easy to order from Zappos. Thanks for the ease in shipping!"
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,"Love 'em. Perfect, classic canvas kicks. Wear 'em with shorts, jeans, whatever. Socks, no socks (get some odor eater spray!) - it works. Must have a pair in blue and black."
Vans,Authentic™ Core Classics,49.95,88,94,57,5,5,5,"My son wears size 15/16; it is very difficult to find that size...let alone that size and what you like. Zappos has what he likes, good rates and they are always shipped very fast! I love Zappos!"
Vans,Old Skool™ Core Classics,59.95,85,93,62,2,4,2,
Vans,Old Skool™ Core Classics,59.95,85,93,62,3,5,3,
Vans,Old Skool™ Core Classics,59.95,85,93,62,4,4,4,
Vans,Old Skool™ Core Classics,59.95,85,93,62,4,5,4,
Vans,Old Skool™ Core Classics,59.95,85,93,62,4,5,4,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,4,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,4,5,
Vans,Old Skool™ Core Classics,59.95,85,93,62,1,4,2,I love the look and feel of this shoe. My low rating is because Vans no longer concerns themselves with making a quality shoe. I have owned this pair for a year now and it has fallen apart. I have bought several other pairs (of Vans) over the last few years and all of them have fallen apart after 6 months to a year. I have a pair I bought in 1996 that has held up longer than then the pair I bought just a year ago. So I am done with Vans until they can deliver a quality pair of shoes.
Vans,Old Skool™ Core Classics,59.95,85,93,62,4,5,4,"Vans Old Skool - 
Shoe is cool looking, runs about a 1/2 size smaller. No arch support, lightweight."
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,"Old Skool - 
Love these shoes. My husband has been wearing Vans since high school and his skater days (which were in the eighties). They looked great then and look great now."
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,"Get a pair of Vans!
These shoes are great!!! They fit just like I remember... but whatever you wear in the Slip-Ons, order a half size larger because they have laces. I heart you Zappos & so do my feet!"
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,"THESE SHOES RULE!!!
No other shoe looks or feels better!"
Vans,Old Skool™ Core Classics,59.95,85,93,62,4,5,5,"Sensational.
I have a wide foot and I didn't think these shoes would work, but they did!! Love them."
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,These shoes are great. I would definitely recommend them to anyone. They look and feel nice. All black goes with anything so it's a great choice. No problems so far and I have them in white too. They're very durable. I got them within 2 days with standard shipping so get yours too!
